No.,Time,Source,Destination,Protocol,Length,Info,source_file,predicted_label
12282,75.930182,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11502034 Win=2102272 Len=0,test_loic.csv,normal
12283,75.931797,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11502034 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295],test_loic.csv,normal
12284,75.931865,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11503486 Win=2102272 Len=0,test_loic.csv,normal
12285,75.9319,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11503486 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295],test_loic.csv,normal
12286,75.9319,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11504938 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295]",test_loic.csv,normal
12287,75.931931,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11506390 Win=2102272 Len=0,test_loic.csv,normal
12288,75.93315,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11506390 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295],test_loic.csv,normal
12289,75.93315,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11507842 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295]",test_loic.csv,normal
12290,75.933228,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11509294 Win=2102272 Len=0,test_loic.csv,normal
12291,75.933257,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11509294 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295],test_loic.csv,normal
12292,75.93338,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11510746 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295]",test_loic.csv,normal
12293,75.933435,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11512198 Win=2102272 Len=0,test_loic.csv,normal
12294,75.93366,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11512198 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12295],test_loic.csv,normal
12295,75.933753,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12296,75.933817,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11515102 Win=2102272 Len=0,test_loic.csv,normal
12297,75.933874,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11515102 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312],test_loic.csv,normal
12298,75.933874,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11516554 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312]",test_loic.csv,normal
12299,75.933906,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11518006 Win=2102272 Len=0,test_loic.csv,normal
12300,75.93468,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11518006 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312],test_loic.csv,normal
12301,75.93468,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11519458 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312],test_loic.csv,normal
12302,75.934728,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11520910 Win=2102272 Len=0,test_loic.csv,normal
12303,75.934778,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11520910 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312]",test_loic.csv,normal
12304,75.935786,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11522362 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312],test_loic.csv,normal
12305,75.93584,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11523814 Win=2102272 Len=0,test_loic.csv,normal
12306,75.935863,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11523814 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312]",test_loic.csv,normal
12307,75.935863,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11525266 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312],test_loic.csv,normal
12308,75.935895,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11526718 Win=2102272 Len=0,test_loic.csv,normal
12309,75.935907,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11526718 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312]",test_loic.csv,normal
12310,75.936916,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11528170 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12312],test_loic.csv,normal
12311,75.936954,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11529622 Win=2102272 Len=0,test_loic.csv,normal
12312,75.937013,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12313,75.937013,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11531074 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328],test_loic.csv,normal
12314,75.937033,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11532526 Win=2102272 Len=0,test_loic.csv,normal
12315,75.937045,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11532526 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328]",test_loic.csv,normal
12316,75.93809,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11533978 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328],test_loic.csv,normal
12317,75.938107,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11535430 Win=2102272 Len=0,test_loic.csv,normal
12318,75.93817,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11535430 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328]",test_loic.csv,normal
12319,75.93817,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11536882 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328],test_loic.csv,normal
12320,75.938186,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11538334 Win=2102272 Len=0,test_loic.csv,normal
12321,75.938197,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11538334 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328]",test_loic.csv,normal
12322,75.939194,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11539786 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328],test_loic.csv,normal
12323,75.939233,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11541238 Win=2102272 Len=0,test_loic.csv,normal
12324,75.93931,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11541238 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328],test_loic.csv,normal
12325,75.93931,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11542690 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328],test_loic.csv,normal
12326,75.93935,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11544142 Win=2102272 Len=0,test_loic.csv,normal
12327,75.939363,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11544142 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12328]",test_loic.csv,normal
12328,75.940304,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12329,75.940343,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11547046 Win=2102272 Len=0,test_loic.csv,normal
12330,75.940388,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11547046 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343],test_loic.csv,normal
12331,75.940388,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11548498 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343]",test_loic.csv,normal
12332,75.940388,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11549950 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343],test_loic.csv,normal
12333,75.940416,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11551402 Win=2102272 Len=0,test_loic.csv,normal
12334,75.941407,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11551402 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343],test_loic.csv,normal
12335,75.941422,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11552854 Win=2102272 Len=0,test_loic.csv,normal
12336,75.941482,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11552854 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343],test_loic.csv,normal
12337,75.941482,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11554306 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343],test_loic.csv,normal
12338,75.941504,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11555758 Win=2102272 Len=0,test_loic.csv,normal
12339,75.941514,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11555758 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343]",test_loic.csv,normal
12340,75.942504,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11557210 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343],test_loic.csv,normal
12341,75.942544,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11558662 Win=2102272 Len=0,test_loic.csv,normal
12342,75.942619,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11558662 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12343]",test_loic.csv,normal
12343,75.942619,185.188.41.131,192.168.1.192,TLSv1.3,1506,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",test_loic.csv,normal
12344,75.942668,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11561566 Win=2102272 Len=0,test_loic.csv,normal
12345,75.943607,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11561566 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12346,75.943703,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11563018 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12347,75.943703,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11564470 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12348,75.943726,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11565922 Win=2102272 Len=0,test_loic.csv,normal
12349,75.943739,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11565922 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361]",test_loic.csv,normal
12350,75.943758,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11567374 Win=2102272 Len=0,test_loic.csv,normal
12351,75.94475,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11567374 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12352,75.944832,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11568826 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12353,75.944832,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11570278 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361]",test_loic.csv,normal
12354,75.944849,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11571730 Win=2102272 Len=0,test_loic.csv,normal
12355,75.944858,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11571730 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12356,75.944873,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11573182 Win=2102272 Len=0,test_loic.csv,normal
12357,75.945896,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11573182 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12358,75.945896,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11574634 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361]",test_loic.csv,normal
12359,75.945925,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11576086 Win=2102272 Len=0,test_loic.csv,normal
12360,75.946025,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11576086 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12361],test_loic.csv,normal
12361,75.946025,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12362,75.946039,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11578990 Win=2102272 Len=0,test_loic.csv,normal
12363,75.946942,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11578990 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378],test_loic.csv,normal
12364,75.947038,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11580442 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378],test_loic.csv,normal
12365,75.94705,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11581894 Win=2102272 Len=0,test_loic.csv,normal
12366,75.94757,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11581894 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378],test_loic.csv,normal
12367,75.94757,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11583346 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378],test_loic.csv,normal
12368,75.947593,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11584798 Win=2102272 Len=0,test_loic.csv,normal
12369,75.947691,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11584798 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378],test_loic.csv,normal
12370,75.947714,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11586250 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378]",test_loic.csv,normal
12371,75.947725,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11587702 Win=2102272 Len=0,test_loic.csv,normal
12372,75.948664,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11587702 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378],test_loic.csv,normal
12373,75.948664,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11589154 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378]",test_loic.csv,normal
12374,75.948688,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11590606 Win=2102272 Len=0,test_loic.csv,normal
12375,75.948789,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11590606 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378],test_loic.csv,normal
12376,75.948789,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11592058 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12378]",test_loic.csv,normal
12377,75.948802,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11593510 Win=2102272 Len=0,test_loic.csv,normal
12378,75.95023,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12379,75.95023,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11594962 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394],test_loic.csv,normal
12380,75.950245,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11596414 Win=2102272 Len=0,test_loic.csv,normal
12381,75.950252,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11596414 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394]",test_loic.csv,normal
12382,75.950989,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11597866 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394],test_loic.csv,normal
12383,75.951005,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11599318 Win=2102272 Len=0,test_loic.csv,normal
12384,75.951077,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11599318 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394],test_loic.csv,normal
12385,75.951089,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11600770 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394],test_loic.csv,normal
12386,75.951096,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11602222 Win=2102272 Len=0,test_loic.csv,normal
12387,75.951142,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11602222 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394]",test_loic.csv,normal
12388,75.952178,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11603674 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394],test_loic.csv,normal
12389,75.952188,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11605126 Win=2102272 Len=0,test_loic.csv,normal
12390,75.952535,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11605126 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394],test_loic.csv,normal
12391,75.952535,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11606578 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394],test_loic.csv,normal
12392,75.952551,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11608030 Win=2102272 Len=0,test_loic.csv,normal
12393,75.952559,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11608030 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12394]",test_loic.csv,normal
12394,75.95348,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12395,75.953488,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11610934 Win=2102272 Len=0,test_loic.csv,normal
12396,75.953594,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11610934 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12397,75.953607,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11612386 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12398,75.953614,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11613838 Win=2102272 Len=0,test_loic.csv,normal
12399,75.953663,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11613838 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411]",test_loic.csv,normal
12400,75.954463,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11615290 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12401,75.954472,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11616742 Win=2102272 Len=0,test_loic.csv,normal
12402,75.954537,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11616742 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12403,75.95455,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11618194 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12404,75.954555,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11619646 Win=2102272 Len=0,test_loic.csv,normal
12405,75.954598,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11619646 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411]",test_loic.csv,normal
12406,75.955443,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11621098 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12407,75.95545,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11622550 Win=2102272 Len=0,test_loic.csv,normal
12408,75.955454,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11622550 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12409,75.955509,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11624002 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12411],test_loic.csv,normal
12410,75.955516,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11625454 Win=2102272 Len=0,test_loic.csv,normal
12411,75.95552,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12412,75.956493,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11626906 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12413,75.956517,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11628358 Win=2102272 Len=0,test_loic.csv,normal
12414,75.956623,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11628358 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12415,75.956623,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11629810 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12416,75.956634,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11631262 Win=2102272 Len=0,test_loic.csv,normal
12417,75.956682,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11631262 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429]",test_loic.csv,normal
12418,75.957589,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11632714 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12419,75.957609,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11634166 Win=2102272 Len=0,test_loic.csv,normal
12420,75.95771,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11634166 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12421,75.957721,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11635618 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429]",test_loic.csv,normal
12422,75.957728,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11637070 Win=2102272 Len=0,test_loic.csv,normal
12423,75.95882,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11637070 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12424,75.95883,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11638522 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12425,75.958837,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11639974 Win=2102272 Len=0,test_loic.csv,normal
12426,75.958842,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11639974 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429]",test_loic.csv,normal
12427,75.95895,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11641426 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12429],test_loic.csv,normal
12428,75.958957,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11642878 Win=2102272 Len=0,test_loic.csv,normal
12429,75.959884,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
12430,75.959884,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=11644330 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12445]",test_loic.csv,normal
12431,75.959906,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11645782 Win=2102272 Len=0,test_loic.csv,normal
12432,75.960445,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11645782 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12445],test_loic.csv,normal
12433,75.960461,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=11647234 Ack=34742 Win=153600 Len=1452 [TCP PDU reassembled in 12445],test_loic.csv,normal
12434,75.960468,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=34742 Ack=11648686 Win=2102272 Len=0,test_loic.csv,normal
